artist_id,quadrant
33854,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33868,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33879,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33881,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33883,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33888,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33902,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33909,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33917,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33927,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33929,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33932,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33933,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33955,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33962,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33973,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33986,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33987,"Pull but no BV (High Pull, Low/Zero Entry BV)"
33994,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34008,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34024,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34031,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34050,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34056,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34089,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34100,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34113,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34120,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34164,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34185,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34206,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34215,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34216,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34250,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34264,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34282,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34285,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34316,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34324,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34363,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34371,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34373,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34423,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34477,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34493,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34509,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34539,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34544,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34547,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34573,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34581,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34584,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34593,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34596,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34597,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34603,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34607,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34609,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34630,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34637,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34642,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34660,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34669,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34698,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34770,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34775,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34808,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34814,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34819,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34824,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34845,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34847,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34854,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34863,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34877,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34889,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34958,"Pull but no BV (High Pull, Low/Zero Entry BV)"
34998,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35028,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35088,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35106,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35115,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35118,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35119,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35139,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35160,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35198,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35207,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35233,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35241,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35284,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35374,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35382,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35564,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35574,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35625,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35901,"Pull but no BV (High Pull, Low/Zero Entry BV)"
35958,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36019,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36131,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36202,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36213,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36220,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36229,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36275,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36352,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36357,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36413,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36429,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36452,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36461,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36488,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36497,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36498,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36505,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36506,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36519,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36520,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36533,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36539,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36544,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36551,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36560,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36566,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36575,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36580,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36583,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36603,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36632,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36638,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36639,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36642,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36653,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36669,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36673,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36685,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36704,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36708,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36719,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36733,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36755,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36758,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36790,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36805,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36837,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36913,"Pull but no BV (High Pull, Low/Zero Entry BV)"
36984,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37003,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37058,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37060,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37077,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37178,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37193,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37214,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37272,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37274,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37291,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37329,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37333,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37391,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37442,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37489,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37632,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37933,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37983,"Pull but no BV (High Pull, Low/Zero Entry BV)"
37987,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38040,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38366,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38504,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38655,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38734,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38774,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38911,"Pull but no BV (High Pull, Low/Zero Entry BV)"
38965,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39010,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39346,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39515,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39569,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39596,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39598,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39701,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39858,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39863,"Pull but no BV (High Pull, Low/Zero Entry BV)"
39970,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40093,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40175,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40260,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40277,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40357,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40448,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40485,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40567,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40604,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40615,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40821,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40845,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40850,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40884,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40912,"Pull but no BV (High Pull, Low/Zero Entry BV)"
40990,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41042,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41156,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41273,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41551,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41604,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41613,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41826,"Pull but no BV (High Pull, Low/Zero Entry BV)"
41862,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42017,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42305,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42362,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42370,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42382,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42501,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42781,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42787,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42805,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42822,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42897,"Pull but no BV (High Pull, Low/Zero Entry BV)"
42913,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43051,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43086,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43162,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43356,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43371,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43426,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43443,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43499,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43521,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43659,"Pull but no BV (High Pull, Low/Zero Entry BV)"
43668,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44064,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44153,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44243,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44362,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44425,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44435,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44512,"Pull but no BV (High Pull, Low/Zero Entry BV)"
44555,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45002,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45053,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45099,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45162,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45252,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45264,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45297,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45298,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45299,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45605,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45670,"Pull but no BV (High Pull, Low/Zero Entry BV)"
45815,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46066,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46243,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46321,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46356,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46552,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46681,"Pull but no BV (High Pull, Low/Zero Entry BV)"
46794,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47123,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47196,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47297,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47316,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47392,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47483,"Pull but no BV (High Pull, Low/Zero Entry BV)"
47750,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48218,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48227,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48240,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48376,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48424,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48542,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48579,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48719,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48793,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48826,"Pull but no BV (High Pull, Low/Zero Entry BV)"
48851,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49056,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49058,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49188,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49384,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49629,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49767,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49847,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49864,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49873,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49901,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49906,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49916,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49917,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49948,"Pull but no BV (High Pull, Low/Zero Entry BV)"
49969,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50059,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50090,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50095,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50171,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50384,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50462,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50514,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50582,"Pull but no BV (High Pull, Low/Zero Entry BV)"
50962,"Pull but no BV (High Pull, Low/Zero Entry BV)"
51043,"Pull but no BV (High Pull, Low/Zero Entry BV)"
51295,"Pull but no BV (High Pull, Low/Zero Entry BV)"
51704,"Pull but no BV (High Pull, Low/Zero Entry BV)"
51739,"Pull but no BV (High Pull, Low/Zero Entry BV)"
51999,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52148,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52245,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52334,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52345,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52360,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52384,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52402,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52404,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52418,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52428,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52480,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52493,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52530,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52574,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52578,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52581,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52665,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52742,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52893,"Pull but no BV (High Pull, Low/Zero Entry BV)"
52981,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53044,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53127,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53129,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53135,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53149,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53173,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53175,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53190,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53199,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53203,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53218,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53252,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53263,"Pull but no BV (High Pull, Low/Zero Entry BV)"
53769,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54091,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54161,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54192,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54256,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54288,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54297,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54300,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54352,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54367,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54388,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54399,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54519,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54697,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54714,"Pull but no BV (High Pull, Low/Zero Entry BV)"
54853,"Pull but no BV (High Pull, Low/Zero Entry BV)"
56845,"Pull but no BV (High Pull, Low/Zero Entry BV)"
56878,"Pull but no BV (High Pull, Low/Zero Entry BV)"
56906,"Pull but no BV (High Pull, Low/Zero Entry BV)"
56972,"Pull but no BV (High Pull, Low/Zero Entry BV)"
56983,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57070,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57099,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57128,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57146,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57161,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57164,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57170,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57181,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57197,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57217,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57397,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57405,"Pull but no BV (High Pull, Low/Zero Entry BV)"
57448,"Pull but no BV (High Pull, Low/Zero Entry BV)"
58839,"Pull but no BV (High Pull, Low/Zero Entry BV)"
58849,"Pull but no BV (High Pull, Low/Zero Entry BV)"
58871,"Pull but no BV (High Pull, Low/Zero Entry BV)"
58881,"Pull but no BV (High Pull, Low/Zero Entry BV)"
58987,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59008,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59012,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59017,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59045,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59047,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59063,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59080,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59093,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59108,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59128,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59209,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59214,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59223,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59245,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59250,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59300,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59302,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59303,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59324,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59333,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59337,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59338,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59346,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59354,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59360,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59369,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59370,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59400,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59470,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59934,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59952,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59972,"Pull but no BV (High Pull, Low/Zero Entry BV)"
59995,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60005,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60045,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60050,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60084,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60090,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60091,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60097,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60101,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60109,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60120,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60123,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60126,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60212,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60215,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60254,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60270,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60285,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60287,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60334,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60356,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60366,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60369,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60389,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60397,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60399,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60416,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60438,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60443,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60466,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60467,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60472,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60473,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60486,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60500,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60505,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60512,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60523,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60540,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60555,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60598,"Pull but no BV (High Pull, Low/Zero Entry BV)"
60603,"Pull but no BV (High Pull, Low/Zero Entry BV)"
