artist_id,artist_name,pull_ratio,entry_over_total_bv,total bv,quadrant
1223,José Higuera,0.101286,1.0,1211.0,"Supply-Driven (High Pull, High Entry BV)"
1263,Marion Wood,0.124632,1.0,2280.0,"Supply-Driven (High Pull, High Entry BV)"
1285,Stéphanie De Malherbe,0.114161,0.34186,1656.0,"Supply-Driven (High Pull, High Entry BV)"
1287,Heather Nevay,0.319832,1.0,3164.0,"Supply-Driven (High Pull, High Entry BV)"
1292,Graffmatt,0.112498,0.177695,5965.0,"Supply-Driven (High Pull, High Entry BV)"
1316,Luis Medina Manso,0.060854,0.04873,11697.0,"Supply-Driven (High Pull, High Entry BV)"
1321,Alejandro Naranjo,0.070411,0.156076,4485.0,"Supply-Driven (High Pull, High Entry BV)"
1330,Noemi Safir,0.567982,1.0,7934.0,"Supply-Driven (High Pull, High Entry BV)"
1335,Antoine Puisais,0.061298,0.083716,7315.0,"Supply-Driven (High Pull, High Entry BV)"
1338,Sylvia Vandermeer,0.069077,0.264401,25605.0,"Supply-Driven (High Pull, High Entry BV)"
1364,Gilliane Warzée,0.145387,0.697733,9925.0,"Supply-Driven (High Pull, High Entry BV)"
1365,Ciro Palumbo,0.189655,0.21544,5570.0,"Supply-Driven (High Pull, High Entry BV)"
1367,Diegokoi,0.421111,1.0,1593.0,"Supply-Driven (High Pull, High Entry BV)"
1375,Carl Heyward,0.12254,1.0,3651.0,"Supply-Driven (High Pull, High Entry BV)"
1380,Liuba & Javier Torres,0.070921,0.227233,83690.0,"Supply-Driven (High Pull, High Entry BV)"
1392,Julie Barnes,0.091307,0.138972,7623.0,"Supply-Driven (High Pull, High Entry BV)"
1405,Christoph Schrein,0.060961,0.007209,31209.0,"Supply-Driven (High Pull, High Entry BV)"
1412,Raphael Rack,0.293477,1.0,800.0,"Supply-Driven (High Pull, High Entry BV)"
1465,Chiara Abbaticchio,0.068399,0.033572,22638.0,"Supply-Driven (High Pull, High Entry BV)"
1471,Irene Raspollini,0.092194,0.30284,16213.0,"Supply-Driven (High Pull, High Entry BV)"
1472,Bozena Lesiak,0.076239,1.0,3650.0,"Supply-Driven (High Pull, High Entry BV)"
1488,Armando Rabadán,0.114759,0.008856,33781.0,"Supply-Driven (High Pull, High Entry BV)"
1493,Alessandra Carloni,0.061022,0.124352,10052.0,"Supply-Driven (High Pull, High Entry BV)"
1519,Dado Schapira,0.077502,0.312977,2620.0,"Supply-Driven (High Pull, High Entry BV)"
1526,Sarah Arensi,0.065398,0.075662,44897.0,"Supply-Driven (High Pull, High Entry BV)"
1531,Michael Sazarin,0.312314,1.0,509.0,"Supply-Driven (High Pull, High Entry BV)"
1535,Yuliya Vladkovska,0.067391,0.071585,79626.0,"Supply-Driven (High Pull, High Entry BV)"
1552,Andreas Wolf,0.156069,0.030534,19650.0,"Supply-Driven (High Pull, High Entry BV)"
1564,Fabio Imperiale,0.184343,0.5224,4192.0,"Supply-Driven (High Pull, High Entry BV)"
1572,Brigitte Yoshiko Pruchnow,0.14602,0.249534,5370.0,"Supply-Driven (High Pull, High Entry BV)"
1574,Michel Rauscher,0.087172,0.210519,28941.0,"Supply-Driven (High Pull, High Entry BV)"
1586,Geca,0.115616,0.417067,47202.0,"Supply-Driven (High Pull, High Entry BV)"
1591,Christopher Henry,0.163531,0.169349,2952.0,"Supply-Driven (High Pull, High Entry BV)"
1592,Michael Ramsauer,0.147368,0.432164,60440.0,"Supply-Driven (High Pull, High Entry BV)"
1599,Karine Bartoli,0.063233,0.206136,32913.0,"Supply-Driven (High Pull, High Entry BV)"
1602,Eva Galonska,0.068963,0.883314,4285.0,"Supply-Driven (High Pull, High Entry BV)"
1610,Ottorino De Lucchi,0.148957,0.30298,12113.0,"Supply-Driven (High Pull, High Entry BV)"
1629,Anna Prasolova,0.085671,0.286465,3714.0,"Supply-Driven (High Pull, High Entry BV)"
1630,Konstantin Kacev,0.061395,0.2735,9718.0,"Supply-Driven (High Pull, High Entry BV)"
1636,Julian Schievelkamp,0.139182,1.0,1680.0,"Supply-Driven (High Pull, High Entry BV)"
1660,Shuk Orani,0.210419,1.0,5036.0,"Supply-Driven (High Pull, High Entry BV)"
1676,Paola Gracey,0.073904,0.569337,8972.0,"Supply-Driven (High Pull, High Entry BV)"
1678,Sabine Kunz,0.196492,0.535398,1808.0,"Supply-Driven (High Pull, High Entry BV)"
1684,Paolo Damiani,0.111899,0.36872,7604.0,"Supply-Driven (High Pull, High Entry BV)"
1686,Warren Keating,0.068732,0.72703,8984.0,"Supply-Driven (High Pull, High Entry BV)"
1693,Bruno Richard,0.086417,0.199778,10592.0,"Supply-Driven (High Pull, High Entry BV)"
1717,Oleksii Gnievyshev,0.059708,0.019945,191091.0,"Supply-Driven (High Pull, High Entry BV)"
1751,Ivan Pili,0.113644,0.225602,35430.0,"Supply-Driven (High Pull, High Entry BV)"
1761,François Benoît-Lison,0.223796,1.0,2798.0,"Supply-Driven (High Pull, High Entry BV)"
1769,Jenny Graham,0.117864,0.694603,2980.0,"Supply-Driven (High Pull, High Entry BV)"
1801,Amanda Arrou-Tea,0.148234,0.106045,20086.0,"Supply-Driven (High Pull, High Entry BV)"
1807,Romain Bonnet,0.06082,0.312905,7529.0,"Supply-Driven (High Pull, High Entry BV)"
1813,Luis Kerch,0.082379,0.016983,23082.0,"Supply-Driven (High Pull, High Entry BV)"
1817,Patricia Karg,0.305115,1.0,3190.0,"Supply-Driven (High Pull, High Entry BV)"
1819,Andrés Mariani,0.189873,0.045281,15350.0,"Supply-Driven (High Pull, High Entry BV)"
1829,Simon Kirk,0.18243,0.876907,1137.0,"Supply-Driven (High Pull, High Entry BV)"
1833,Patrizia Casagranda,0.210986,0.693031,8551.0,"Supply-Driven (High Pull, High Entry BV)"
1899,Eckhard Besuden,0.123818,1.0,2350.0,"Supply-Driven (High Pull, High Entry BV)"
1911,Fernando Velázquez,0.099293,0.113703,3904.0,"Supply-Driven (High Pull, High Entry BV)"
1929,Kef,0.395761,0.061937,5570.0,"Supply-Driven (High Pull, High Entry BV)"
1933,Christian Winkelmann - Tape Artist,0.141071,0.240838,7640.0,"Supply-Driven (High Pull, High Entry BV)"
1937,Javiera da Fonseca,0.134415,0.348044,2691.0,"Supply-Driven (High Pull, High Entry BV)"
1941,Michel Cren Pietsch,0.082612,0.199311,21323.0,"Supply-Driven (High Pull, High Entry BV)"
1955,Jeanne Saint Chéron,0.070602,0.139683,32001.0,"Supply-Driven (High Pull, High Entry BV)"
1975,Parscha Mirghawameddin,0.074058,0.151677,32886.0,"Supply-Driven (High Pull, High Entry BV)"
1979,Lamiel,0.146977,0.292353,14007.0,"Supply-Driven (High Pull, High Entry BV)"
1989,Kiddy Citny,0.114085,0.961593,70300.0,"Supply-Driven (High Pull, High Entry BV)"
2007,Alexander Karner,0.165865,1.0,2816.0,"Supply-Driven (High Pull, High Entry BV)"
2011,Alejos,0.063285,0.752382,83469.0,"Supply-Driven (High Pull, High Entry BV)"
2013,Pablo Luzardo,0.193012,0.254312,3426.0,"Supply-Driven (High Pull, High Entry BV)"
2023,Stéphane Bulan,0.095559,0.320723,2768.0,"Supply-Driven (High Pull, High Entry BV)"
2037,David Fredrik Moussallem,0.067452,0.025902,17415.0,"Supply-Driven (High Pull, High Entry BV)"
2061,Sophie Iremonger,0.069808,0.656354,1775.0,"Supply-Driven (High Pull, High Entry BV)"
2089,Graça Paz,0.138715,0.160918,5469.0,"Supply-Driven (High Pull, High Entry BV)"
2113,Jean-Pierre Walter,0.075829,0.006475,41427.0,"Supply-Driven (High Pull, High Entry BV)"
2127,Marie Thorndahl,0.058688,0.336721,3928.0,"Supply-Driven (High Pull, High Entry BV)"
2141,Frederic Baccalino,0.068171,0.324232,6165.0,"Supply-Driven (High Pull, High Entry BV)"
2181,Nelina Trubach-Moshnikova,0.08647,0.591269,21232.0,"Supply-Driven (High Pull, High Entry BV)"
2185,Magdalena Morey,0.083259,0.085399,31925.0,"Supply-Driven (High Pull, High Entry BV)"
2261,Jessie Pitt,0.063665,0.054113,4620.0,"Supply-Driven (High Pull, High Entry BV)"
2267,John Kelly,0.174303,1.0,770.0,"Supply-Driven (High Pull, High Entry BV)"
2307,Henrik Schrat,0.096694,1.0,391.0,"Supply-Driven (High Pull, High Entry BV)"
2321,Britta Clausnitzer,0.091444,0.646256,2839.0,"Supply-Driven (High Pull, High Entry BV)"
2355,Barbara Krupp,0.162921,1.0,4171.0,"Supply-Driven (High Pull, High Entry BV)"
2361,Astrid Esslinger,0.061259,0.588235,2550.0,"Supply-Driven (High Pull, High Entry BV)"
2369,Catherine Haro,0.085507,0.250659,38064.0,"Supply-Driven (High Pull, High Entry BV)"
2385,Martin Georg Sonnleitner,0.10988,0.669421,6050.0,"Supply-Driven (High Pull, High Entry BV)"
2401,Monika Luniak,0.095723,0.870591,62341.0,"Supply-Driven (High Pull, High Entry BV)"
2407,Jean-Pierre André Leclercq,0.080405,0.179061,23232.0,"Supply-Driven (High Pull, High Entry BV)"
2445,William Kendall,0.064447,1.0,1189.0,"Supply-Driven (High Pull, High Entry BV)"
2471,Takuma Tanaka,0.128526,0.619244,8518.0,"Supply-Driven (High Pull, High Entry BV)"
2499,Stéphanie Rivet,0.094107,0.243546,11086.0,"Supply-Driven (High Pull, High Entry BV)"
2505,Sharon Champion,0.071087,0.039527,18731.0,"Supply-Driven (High Pull, High Entry BV)"
2511,Jolina Anthony,0.203978,0.526532,13061.0,"Supply-Driven (High Pull, High Entry BV)"
2517,Luis Cohen Fusé,0.085302,0.339498,15140.0,"Supply-Driven (High Pull, High Entry BV)"
2583,Cressanne,0.06875,1.0,1990.0,"Supply-Driven (High Pull, High Entry BV)"
2591,Jimmy Law,0.081565,0.62102,27831.0,"Supply-Driven (High Pull, High Entry BV)"
2603,Tehos,0.107666,0.816449,2833.0,"Supply-Driven (High Pull, High Entry BV)"
2611,Patrick Duffy,0.079146,1.0,10626.0,"Supply-Driven (High Pull, High Entry BV)"
2633,Emiko Aida,0.117355,0.728075,772.0,"Supply-Driven (High Pull, High Entry BV)"
2667,Tepe Kraus,0.073977,0.709969,10268.0,"Supply-Driven (High Pull, High Entry BV)"
2699,Elham Etemadi,0.198511,1.0,3608.0,"Supply-Driven (High Pull, High Entry BV)"
2749,Gabor Gozon,0.177973,0.267966,3756.0,"Supply-Driven (High Pull, High Entry BV)"
2765,Michael Lentz,0.132838,0.220689,1242.0,"Supply-Driven (High Pull, High Entry BV)"
2771,Rudyard Heaton,0.08735,1.0,3760.0,"Supply-Driven (High Pull, High Entry BV)"
2835,Sergey Piskunov,0.122581,0.348565,59482.0,"Supply-Driven (High Pull, High Entry BV)"
2893,Mark Thompson,0.101568,1.0,2060.0,"Supply-Driven (High Pull, High Entry BV)"
2943,Gleb Bas,0.070542,0.258416,7840.0,"Supply-Driven (High Pull, High Entry BV)"
2967,Bui Trang Suby,0.174171,0.860512,6452.0,"Supply-Driven (High Pull, High Entry BV)"
2991,Michael Goro,0.086814,0.473946,19389.0,"Supply-Driven (High Pull, High Entry BV)"
3025,Michelle Yap,0.194982,0.672351,5951.0,"Supply-Driven (High Pull, High Entry BV)"
3097,Olivier Lamboray,0.066494,0.05192,21957.0,"Supply-Driven (High Pull, High Entry BV)"
3111,Victor Tkachenko,0.066161,0.652284,22616.0,"Supply-Driven (High Pull, High Entry BV)"
3123,Paul Wadsworth,0.099606,1.0,2891.0,"Supply-Driven (High Pull, High Entry BV)"
3187,Christian Guillot,0.111684,0.107205,7752.0,"Supply-Driven (High Pull, High Entry BV)"
3197,Javier Torices,0.064073,0.152897,318039.0,"Supply-Driven (High Pull, High Entry BV)"
3253,John Martono,0.077833,1.0,13423.0,"Supply-Driven (High Pull, High Entry BV)"
3281,Martin Köster,0.113176,0.142352,50228.0,"Supply-Driven (High Pull, High Entry BV)"
3283,Barbara Padron Hernandez,0.093733,0.115938,17406.0,"Supply-Driven (High Pull, High Entry BV)"
3305,Paul Bennett,0.128173,0.143348,12532.0,"Supply-Driven (High Pull, High Entry BV)"
3309,Jurij Frey,0.093675,0.077106,33409.0,"Supply-Driven (High Pull, High Entry BV)"
3317,Florence Launay,0.253779,1.0,1750.0,"Supply-Driven (High Pull, High Entry BV)"
3355,Jan Hendriks,0.082238,0.047787,20926.0,"Supply-Driven (High Pull, High Entry BV)"
3409,Jürgen Angeler,0.084157,0.492649,9023.0,"Supply-Driven (High Pull, High Entry BV)"
3417,Joost Verhagen,0.111293,0.719888,7140.0,"Supply-Driven (High Pull, High Entry BV)"
3429,Koola Adams,0.082715,0.378634,9509.0,"Supply-Driven (High Pull, High Entry BV)"
3453,Evgeny Merman,0.104707,1.0,2890.0,"Supply-Driven (High Pull, High Entry BV)"
3547,Trisha Lambi,0.062581,0.547972,5916.0,"Supply-Driven (High Pull, High Entry BV)"
3587,Emma Cownie,0.061367,0.108184,20976.0,"Supply-Driven (High Pull, High Entry BV)"
3597,Mauro Bergonzoli,0.096735,0.415246,8154.0,"Supply-Driven (High Pull, High Entry BV)"
3603,Jean Maurice Silvain,0.121298,1.0,1500.0,"Supply-Driven (High Pull, High Entry BV)"
3611,Syuzanna Kamara,0.069259,0.0829,3943.0,"Supply-Driven (High Pull, High Entry BV)"
3619,Anna Matykiewicz,0.058669,0.530291,27168.0,"Supply-Driven (High Pull, High Entry BV)"
3623,Richard Montpetit,0.059156,0.421065,10250.0,"Supply-Driven (High Pull, High Entry BV)"
3663,Alfred Freddy Krupa,0.130098,0.719577,1890.0,"Supply-Driven (High Pull, High Entry BV)"
3671,Nathan Chantob,0.078654,0.680914,11909.0,"Supply-Driven (High Pull, High Entry BV)"
3673,David Géry,0.083829,0.800995,5025.0,"Supply-Driven (High Pull, High Entry BV)"
3685,Valeria Feliú,0.153658,0.234421,6208.0,"Supply-Driven (High Pull, High Entry BV)"
3691,Moussin Irjan,0.09581,0.336363,3389.0,"Supply-Driven (High Pull, High Entry BV)"
3695,Sebastian Luksch,0.06982,0.183766,5507.0,"Supply-Driven (High Pull, High Entry BV)"
3723,Francisco Santos,0.059852,0.882885,7883.0,"Supply-Driven (High Pull, High Entry BV)"
3725,Andrea Padovani,0.096082,0.254457,8564.0,"Supply-Driven (High Pull, High Entry BV)"
3735,Paulo Ferreira,0.089827,0.621081,8984.0,"Supply-Driven (High Pull, High Entry BV)"
3755,Richard Fuchs,0.058445,1.0,2850.0,"Supply-Driven (High Pull, High Entry BV)"
3761,Vedrana Devic,0.064217,0.366696,3027.0,"Supply-Driven (High Pull, High Entry BV)"
3777,James Shipton,0.075466,0.382397,3964.0,"Supply-Driven (High Pull, High Entry BV)"
3807,Victoria Stagni,0.060345,0.20273,137458.0,"Supply-Driven (High Pull, High Entry BV)"
3809,Ramon Martins,0.291969,1.0,764.0,"Supply-Driven (High Pull, High Entry BV)"
3811,Line .C,0.108628,0.136788,17046.0,"Supply-Driven (High Pull, High Entry BV)"
3825,Orlanda Broom,0.136861,0.477623,33098.0,"Supply-Driven (High Pull, High Entry BV)"
3831,Louise Larose,0.059289,0.504607,3188.0,"Supply-Driven (High Pull, High Entry BV)"
3841,Ruslan Khais,0.58372,0.007436,50373.0,"Supply-Driven (High Pull, High Entry BV)"
3863,Kumari Nahappan,0.099424,0.190988,19901.0,"Supply-Driven (High Pull, High Entry BV)"
3865,Deniz Hasenöhrl,0.073767,1.0,6700.0,"Supply-Driven (High Pull, High Entry BV)"
3957,Martin Lavergne,0.120434,1.0,430.0,"Supply-Driven (High Pull, High Entry BV)"
3975,Ian Turnock,0.086175,0.205139,22341.0,"Supply-Driven (High Pull, High Entry BV)"
3981,Iván Prieto,0.584847,1.0,330.0,"Supply-Driven (High Pull, High Entry BV)"
3995,Michel Cornu,0.626445,0.659687,5162.0,"Supply-Driven (High Pull, High Entry BV)"
4029,Ilona Schmidt,0.072325,0.106259,9430.0,"Supply-Driven (High Pull, High Entry BV)"
4041,Eckehard Lowisch,0.185242,1.0,2500.0,"Supply-Driven (High Pull, High Entry BV)"
4063,Mila Veljac'a,0.067553,0.325937,35206.0,"Supply-Driven (High Pull, High Entry BV)"
4065,Nikolaus Weiler,0.118127,0.791989,31755.0,"Supply-Driven (High Pull, High Entry BV)"
4067,Paul Bursnall,0.077988,0.141733,8368.0,"Supply-Driven (High Pull, High Entry BV)"
4075,Heinke Böhnert,0.167754,0.749481,20741.0,"Supply-Driven (High Pull, High Entry BV)"
4079,Margit Füreder,0.143217,0.793472,16850.0,"Supply-Driven (High Pull, High Entry BV)"
4099,Eric Pottier,0.061854,0.096403,55289.0,"Supply-Driven (High Pull, High Entry BV)"
4161,Jo Beer,0.07269,0.322951,3592.0,"Supply-Driven (High Pull, High Entry BV)"
4217,Jonas Kunickas,0.097481,0.074399,18586.0,"Supply-Driven (High Pull, High Entry BV)"
4225,Briony Marshall,0.116601,0.431663,5490.0,"Supply-Driven (High Pull, High Entry BV)"
4231,Paolo Perfranceschi,0.067021,0.425274,6135.0,"Supply-Driven (High Pull, High Entry BV)"
4235,Marie-Astrid Grivet,0.078536,0.401583,9545.0,"Supply-Driven (High Pull, High Entry BV)"
4275,Valentina Andrees-Reschetizka,0.069637,0.139693,38649.0,"Supply-Driven (High Pull, High Entry BV)"
4287,Eric Turlot,0.070761,0.157845,15712.0,"Supply-Driven (High Pull, High Entry BV)"
4307,David Taylor,0.240003,1.0,15231.0,"Supply-Driven (High Pull, High Entry BV)"
4357,Ziyun Zhang,0.329922,0.201725,5702.0,"Supply-Driven (High Pull, High Entry BV)"
4359,Alexander Heil,0.301479,0.261228,6454.0,"Supply-Driven (High Pull, High Entry BV)"
4387,Gérard Maitre,0.142521,1.0,5420.0,"Supply-Driven (High Pull, High Entry BV)"
4411,Annco Miura,0.070526,0.184489,74938.0,"Supply-Driven (High Pull, High Entry BV)"
4487,Ho My An,0.066625,0.731583,2813.0,"Supply-Driven (High Pull, High Entry BV)"
4491,Julita Malinowska,0.08933,1.0,7032.0,"Supply-Driven (High Pull, High Entry BV)"
4505,Plamen Yordanov,0.211945,1.0,454.0,"Supply-Driven (High Pull, High Entry BV)"
4513,Bollee Patino,0.146208,0.372605,883.0,"Supply-Driven (High Pull, High Entry BV)"
4521,Georg Janthur,0.097942,0.328746,3347.0,"Supply-Driven (High Pull, High Entry BV)"
4527,Stjepko Mamic,0.083937,1.0,1633.0,"Supply-Driven (High Pull, High Entry BV)"
4539,Thomas Saliot,0.076438,0.180107,46448.0,"Supply-Driven (High Pull, High Entry BV)"
4543,Grace Ainley,0.159357,0.116183,3898.0,"Supply-Driven (High Pull, High Entry BV)"
4559,Michiel Folkers,0.065433,0.081371,18471.0,"Supply-Driven (High Pull, High Entry BV)"
4575,Santi Flores,0.089909,0.29789,50418.0,"Supply-Driven (High Pull, High Entry BV)"
4603,Lawrence Lee,0.077209,1.0,14813.0,"Supply-Driven (High Pull, High Entry BV)"
4659,Daniel A Du Preez,0.074498,0.466218,7443.0,"Supply-Driven (High Pull, High Entry BV)"
4671,Caroline Brisset,0.182247,0.067106,7749.0,"Supply-Driven (High Pull, High Entry BV)"
4711,Isabelle Gautier,0.07177,0.262263,7953.0,"Supply-Driven (High Pull, High Entry BV)"
4713,Simone Buck,0.083487,0.761972,12083.0,"Supply-Driven (High Pull, High Entry BV)"
4757,Lali Torma,0.066748,0.20286,2514.0,"Supply-Driven (High Pull, High Entry BV)"
4793,Ian Johnson,0.075185,0.791571,11120.0,"Supply-Driven (High Pull, High Entry BV)"
4797,Jiri Havlik,0.194741,0.910167,7236.0,"Supply-Driven (High Pull, High Entry BV)"
4799,Jacek Malinowski,0.06053,0.90635,21960.0,"Supply-Driven (High Pull, High Entry BV)"
4841,Ibrahima Soumare,0.140723,0.10894,6930.0,"Supply-Driven (High Pull, High Entry BV)"
4851,Ilya Filatov,0.168836,1.0,1180.0,"Supply-Driven (High Pull, High Entry BV)"
4859,Kate Williamson,0.073435,0.309783,15842.0,"Supply-Driven (High Pull, High Entry BV)"
4875,Jorge Calero,0.068912,0.050394,14684.0,"Supply-Driven (High Pull, High Entry BV)"
4889,Frans Muhren,0.07182,0.06202,30996.0,"Supply-Driven (High Pull, High Entry BV)"
4925,Paul Stein,0.109887,0.088464,19398.0,"Supply-Driven (High Pull, High Entry BV)"
4933,Pieter Ceizer,0.202694,0.428242,74177.0,"Supply-Driven (High Pull, High Entry BV)"
4975,Rachel K.,0.123739,0.668097,6993.0,"Supply-Driven (High Pull, High Entry BV)"
4993,Johan P. Jonsson,0.132577,0.164367,10927.0,"Supply-Driven (High Pull, High Entry BV)"
5065,Bhaskar Hande,0.097907,1.0,2384.0,"Supply-Driven (High Pull, High Entry BV)"
5079,Ania Hobson,0.229072,0.422762,29389.0,"Supply-Driven (High Pull, High Entry BV)"
5099,Adrian Mellon,0.075385,1.0,484.0,"Supply-Driven (High Pull, High Entry BV)"
5103,David Hinterkörner,0.071017,1.0,1795.0,"Supply-Driven (High Pull, High Entry BV)"
5119,Santiago Casas,0.068394,0.347873,29141.0,"Supply-Driven (High Pull, High Entry BV)"
5193,Vidan,0.108678,0.484412,7039.0,"Supply-Driven (High Pull, High Entry BV)"
5217,Luke Woodford,0.073746,0.199573,9737.0,"Supply-Driven (High Pull, High Entry BV)"
5301,Mike Elsass,0.186878,1.0,2528.0,"Supply-Driven (High Pull, High Entry BV)"
5305,Grégoire Devin,0.09627,0.399578,7508.0,"Supply-Driven (High Pull, High Entry BV)"
5313,Sophie Goudman-Peachey,0.146053,0.713907,839.0,"Supply-Driven (High Pull, High Entry BV)"
5373,Christos Efstathiou,0.213104,1.0,909.0,"Supply-Driven (High Pull, High Entry BV)"
5375,Jacinthe Lamontagne-Lecomte,0.058107,0.077824,11757.0,"Supply-Driven (High Pull, High Entry BV)"
5391,Julia Ismambetova,0.079622,0.389947,15665.0,"Supply-Driven (High Pull, High Entry BV)"
5393,Lucas Beaufort,0.16215,1.0,283.0,"Supply-Driven (High Pull, High Entry BV)"
5409,Alex Weinstein,0.096522,0.098445,77200.0,"Supply-Driven (High Pull, High Entry BV)"
5423,Stefan Szczesny,0.240672,0.614284,178987.0,"Supply-Driven (High Pull, High Entry BV)"
5463,Alejandra Zermeño,0.090674,0.517803,4423.0,"Supply-Driven (High Pull, High Entry BV)"
5479,Ysabel LeMay,0.072476,0.433839,34161.0,"Supply-Driven (High Pull, High Entry BV)"
5499,Saturno Buttò,0.28768,1.0,280.0,"Supply-Driven (High Pull, High Entry BV)"
5501,Janet Mait,0.109142,1.0,2645.0,"Supply-Driven (High Pull, High Entry BV)"
5559,Eric Zener,0.17335,1.0,939.0,"Supply-Driven (High Pull, High Entry BV)"
5565,Ulrike Langen,0.132435,1.0,6600.0,"Supply-Driven (High Pull, High Entry BV)"
5587,Stefan Leitner,0.070622,0.050614,16201.0,"Supply-Driven (High Pull, High Entry BV)"
5597,Philippe Vignal,0.144361,0.689588,11949.0,"Supply-Driven (High Pull, High Entry BV)"
5611,. NASTY,0.130548,0.108531,16032.0,"Supply-Driven (High Pull, High Entry BV)"
5623,Nicole Leidenfrost,0.06045,1.0,1362.0,"Supply-Driven (High Pull, High Entry BV)"
5707,William Higginson,0.133294,0.660135,2745.0,"Supply-Driven (High Pull, High Entry BV)"
5747,Jieun Park,0.166874,0.213509,18604.0,"Supply-Driven (High Pull, High Entry BV)"
5753,Cristina Figarola,0.102998,0.388508,22668.0,"Supply-Driven (High Pull, High Entry BV)"
5775,Laura Gulshani,0.079872,0.205935,73477.0,"Supply-Driven (High Pull, High Entry BV)"
5785,Fieke de Roij,0.076377,0.320604,12385.0,"Supply-Driven (High Pull, High Entry BV)"
5817,German Tessarolo,0.06879,1.0,75664.0,"Supply-Driven (High Pull, High Entry BV)"
5821,Langford Barksdale,0.094336,0.651059,1993.0,"Supply-Driven (High Pull, High Entry BV)"
5825,Esteban De la Vega,0.26994,1.0,1341.0,"Supply-Driven (High Pull, High Entry BV)"
5835,Beni Altmüller,0.102546,0.684624,33040.0,"Supply-Driven (High Pull, High Entry BV)"
5837,Marc Schmitz,0.062854,0.56227,1903.0,"Supply-Driven (High Pull, High Entry BV)"
5843,Adrian Landon,0.115887,0.434131,3455.0,"Supply-Driven (High Pull, High Entry BV)"
5849,Adela Vejvodova,0.076178,1.0,3881.0,"Supply-Driven (High Pull, High Entry BV)"
5881,João Figueiredo,0.164818,1.0,2405.0,"Supply-Driven (High Pull, High Entry BV)"
5883,Christopher Lyter,0.092808,0.219022,10121.0,"Supply-Driven (High Pull, High Entry BV)"
5925,Andreas Claussen,0.100744,0.561895,14629.0,"Supply-Driven (High Pull, High Entry BV)"
5945,Liliana Mendez,0.293193,0.041674,8639.0,"Supply-Driven (High Pull, High Entry BV)"
5953,Kaoru Shibuta,0.061943,0.138211,49326.0,"Supply-Driven (High Pull, High Entry BV)"
5961,Francesca Dalla Benetta,0.071238,0.407512,74576.0,"Supply-Driven (High Pull, High Entry BV)"
5963,Birgit Lorenz,0.084104,1.0,305.0,"Supply-Driven (High Pull, High Entry BV)"
5985,Amanda Watt,0.121051,0.459186,20298.0,"Supply-Driven (High Pull, High Entry BV)"
5991,Kwadwo 'Kojo' Marfo,0.249829,1.0,20258.0,"Supply-Driven (High Pull, High Entry BV)"
6031,Matouš Háša,0.47113,0.662631,8907.0,"Supply-Driven (High Pull, High Entry BV)"
6043,Fedora Akimova,0.066971,1.0,2046.0,"Supply-Driven (High Pull, High Entry BV)"
6067,J.B. Boyd,0.221742,1.0,5290.0,"Supply-Driven (High Pull, High Entry BV)"
6111,Tony Davie,0.082719,0.569581,1162.0,"Supply-Driven (High Pull, High Entry BV)"
6131,ALO,0.064812,0.152842,56517.0,"Supply-Driven (High Pull, High Entry BV)"
6157,Marko Zubak,0.166535,1.0,3040.0,"Supply-Driven (High Pull, High Entry BV)"
6169,Kathryn Thomas,0.060737,1.0,3412.0,"Supply-Driven (High Pull, High Entry BV)"
6175,Steve Lyons,0.255999,1.0,5225.0,"Supply-Driven (High Pull, High Entry BV)"
6211,Jeffrey Fitzgerald,0.152634,1.0,1325.0,"Supply-Driven (High Pull, High Entry BV)"
6219,BABS,0.141026,0.113896,21985.0,"Supply-Driven (High Pull, High Entry BV)"
6235,J Margulis,0.248581,1.0,1883.0,"Supply-Driven (High Pull, High Entry BV)"
6347,János Lukács,0.079654,0.527523,10464.0,"Supply-Driven (High Pull, High Entry BV)"
6353,CK Cooper,0.182945,1.0,2900.0,"Supply-Driven (High Pull, High Entry BV)"
6367,Manuel Leonardi,0.111144,0.462698,3693.0,"Supply-Driven (High Pull, High Entry BV)"
6375,Susan Greeff,0.119446,0.435778,4037.0,"Supply-Driven (High Pull, High Entry BV)"
6445,Nina Weiss,0.13012,1.0,4754.0,"Supply-Driven (High Pull, High Entry BV)"
6467,Hrvoje Majer,0.076338,0.950396,7459.0,"Supply-Driven (High Pull, High Entry BV)"
6473,Éric Nado,0.219586,1.0,2554.0,"Supply-Driven (High Pull, High Entry BV)"
6483,Nayla Kai Saroufim,0.165457,0.065044,21339.0,"Supply-Driven (High Pull, High Entry BV)"
6531,Ira Volkova,0.134076,0.29811,50257.0,"Supply-Driven (High Pull, High Entry BV)"
6545,Marie Vermeulen Breedt,0.138919,0.184783,1840.0,"Supply-Driven (High Pull, High Entry BV)"
6571,Jacqueline Suowari,0.150424,1.0,3071.0,"Supply-Driven (High Pull, High Entry BV)"
6591,Stephane Villafane,0.101608,0.383927,8900.0,"Supply-Driven (High Pull, High Entry BV)"
6611,Sung-Ok Park,0.187442,0.231867,8452.0,"Supply-Driven (High Pull, High Entry BV)"
6651,Daniel Jonez,0.159825,0.825349,8371.0,"Supply-Driven (High Pull, High Entry BV)"
6685,Paolo Campa,0.140923,1.0,209.0,"Supply-Driven (High Pull, High Entry BV)"
