artist_id,artist_name,total_results,has_knowledge_panel,wikipedia_in_top5,art_platform_in_top5,instagram_in_top5,error
39568,Michal Chelbin,22200,True,False,False,True,
15327,Natalie Shau,38000,True,False,False,True,
45632,David Novros,30800,True,True,True,False,
34061,Bernd Rosenheim,2060,True,False,True,True,
60045,Renate Spiessberger,639,False,False,True,False,
14101,Philippe Wodianyk,981,False,False,False,True,
35092,erika azzarello,952,False,False,True,True,
36001,Woodendot,27000,False,False,False,True,
33253,Philipp Leon Fankhauser,1400,False,False,False,False,
76747,Tanya Lytko,12800,False,False,False,True,
44877,William Merritt Chase,1600000,True,True,True,False,
35661,MORGAN CLAYHALL,1320,False,False,False,True,
34765,Connor Holland,13100,False,False,True,False,
37859,Edward and Nancy Reddin Kienholz,4170,True,True,True,False,
26535,Lelya Borisenko,990,False,False,True,True,
57360,Sylvie BERTON,1930,False,False,True,False,
70401,Guy Hivroni,2730,False,False,True,True,
34892,Su hui Kim,705,False,False,False,False,
57128,Samuel Perche,2590,True,False,True,False,
39136,Gary Bukovnik,40100,True,False,True,False,
19613,Alejandro manriquez,5400,False,False,False,True,
35826,Joy Fire,57200,True,False,False,True,
68714,Farid BELLAL,1730,False,False,True,True,
59239,Ute Eickholt,9,False,False,False,True,
32735,ZOE Pascal,6320,False,False,False,False,
30007,Simon Darling,6790,False,False,True,True,
45175,Mariko Mori,62700,True,True,False,True,
56696,Daru,1730000,False,False,True,True,
40579,Edward Dufner,16900,True,True,True,False,
16223,Sjoerd Schunselaar,1320,True,False,False,True,
48961,Theodore Waddell,28900,True,False,True,False,
34113,Jennifer Moné Hill,729,False,False,True,False,
48465,Joaquín Torres-García,315000,True,False,True,False,
12417,Han Huisman,1680,False,False,True,True,
1206,Jacques Valot,824,False,False,True,True,
3955,Gérard Lartigue,3410,False,False,False,True,
5547,Jeremy Melloul,14800,False,False,False,True,
48347,Bob Thompson,212000,True,True,False,False,
29005,Jess de Zilva,4140,False,False,True,False,
9139,Kinuko Imai Hoffman,1050,False,False,False,True,
47741,Lionel Smit,22400,True,True,False,True,
17365,Shannon Amey,2990,False,False,True,True,
31457,Rawia Zantout,2720,False,False,True,True,
35519,Maurizio D'Andrea,20500,True,False,True,True,
44081,Pat Lipsky,13600,True,True,True,False,
69576,Eva Nicky,3090,False,False,True,True,
56880,David Antonides,352000,True,False,True,True,
10305,Shane Bowden,0,False,False,True,True,
62623,Danette Newton,1050,False,False,True,True,
45375,Elie Nadelman,93000,True,True,False,False,
40046,DALeast,37900,True,False,True,True,
70559,Abricodéal ÃŽles,1350,False,False,True,False,
18663,Ronald Rupert Santos,1650,False,False,True,False,
36406,Karen Rieger,6470,False,False,True,True,
25601,David Salas,200000,False,False,False,True,
65551,Pierluigi Capetta,89,False,False,False,False,
32245,Angel London,165000,False,False,False,True,
59353,Hanne Paterno,1660,False,False,True,True,
47898,Daniel Spoerri,469000,True,True,True,False,
69668,Holly Wood,654000,False,False,False,False,
34494,Wouter van Donselaar,7030,False,False,True,True,
78344,Berta Jayo,10800,True,False,True,True,
30277,Marianne Gagnier,11700,False,False,True,True,
36203,AnnMarie LeBlanc,5490,False,False,False,True,
67676,Claudia Altemeier,21500,False,False,True,True,
36452,Fernando Sorianello,2200,False,False,True,True,
59161,EDITH NURLA,1060,False,False,False,True,
42394,Laurel Holloman,51900,True,True,True,True,
60008,Yulia Ani,5930,False,False,True,True,
24455,Daniel Walter,159000,True,False,False,True,
79367,HANSA SETHI,2400,False,False,True,True,
60429,Anna Friedrich,12200,False,False,False,True,
34406,Robbie Heidinger,8310,True,False,False,True,
38464,Charles Bell,94900,True,True,True,False,
13709,Maria Bushueva,2930,False,False,False,False,
47248,Emilio Scanavino,89400,True,True,True,False,
41228,John Frederick Kensett,233000,True,True,True,False,
60427,JULIJA PUZIRJOVA,927,False,False,True,True,
60471,Angela Weidner,3750,False,False,True,True,
19601,Samvel Budaghyan,299,False,False,False,False,
33976,Gio Minelli,27800,False,False,False,True,
53159,Paz Barreiro,6090,False,False,True,False,
59949,Anahid Minatsaghanian,1180,False,False,True,True,
20127,Kerstin Müller-Schiel,1010,False,False,True,True,
35670,Maen Duppa,180,False,False,True,True,
39530,James Chapin,15100,True,True,True,False,
14629,Izabela Ewa Ołdak,9220,False,False,True,False,
52548,Isabella Scharf-Minichmair,2990,True,False,True,True,
34141,Camille Tan,30200,False,False,True,True,
35188,Antonella Bertoni,7720,True,False,False,False,
3707,Minja Nikolcin,265,False,False,True,False,
52018,Renzo Vespignani,56200,True,True,True,False,
34510,Gabriel Tarmassi,1690,False,False,True,True,
36404,Richard Vachtenberg,6840,False,False,False,True,
10861,Alice Brickner,474,False,False,True,False,
32283,Louis McNally,6640,False,False,True,True,
23619,Hasan Gürpınar,1070,False,False,False,True,
41078,Enzo Fiore,10900,False,False,True,True,
25509,Sonni,356000,False,False,True,True,
17021,Cummings Twins,114000,False,False,True,False,
15267,Marie Peter-Tolz,846,True,False,True,False,
22931,Miranda Meijer,2360,False,False,False,True,
34027,Elena Ushanova,2350,False,False,True,True,
35685,Taeseon Son,198,False,False,False,True,
44279,William M. Hart,10700,True,True,True,False,
42548,Richard Hull,24000,False,False,False,False,
42121,Raoul Hausmann,153000,True,True,True,False,
38758,Oscar Bluemner,177000,True,True,True,False,
24325,Zebo Nasyrova,41,False,False,False,True,
68541,Mike Sasaki,27000,True,False,False,True,
38586,Johann Berthelsen,60100,True,True,True,False,
11137,Arnaldo Ricciardi,531,False,False,True,True,
56803,Agent X,226000,False,False,True,True,
30067,Tslil Tsemet,2210,False,False,True,True,
25941,Issey Tongco,4,False,False,False,False,
66450,Marija Stefanovic,16200,False,False,False,True,
7475,Carolina Fernández Oro,511,False,False,True,True,
67193,Ursula Haider-Seggl,889,False,False,True,True,
34423,Sven Rusti,5220,False,False,False,True,
23119,Alfredo Faria,15000,False,False,True,True,
14175,Melinda Torok,2470,False,False,False,True,
30197,Mariana Gillot,880,True,False,True,True,
45584,Costantino Nivola,39900,True,True,True,False,
36042,Devichy,18000,False,False,False,True,
47485,Kazimir Severinovich Malevich,74700,True,True,False,False,
33773,JR CHUO,142000,True,False,True,True,
46763,Juan Ripollés,31500,True,False,True,False,
26681,Christine Hagner,9150,False,False,False,True,
69441,WILLIAM MARCHEVAL,6740,False,False,True,True,
34051,Nicola Rummo,639,False,False,False,True,
29571,Preethi Mathialagan,6140,False,False,True,True,
69838,Maria Godinho,27500,False,False,False,True,
36249,Lars Höllerer,3880,False,False,False,True,
25777,Jean-Wilfried Djaha,192,False,False,False,False,
35142,Vincenzo ( alias Enzo) Napolitano,1,False,False,False,False,
35271,Frederic D.Driani,91,False,False,False,False,
18339,Rabea Larin,10,False,False,False,True,
34918,Susan Mackowiak,2560,False,False,False,False,
36349,Olli Marschall,3340,False,False,True,True,
49710,Tobias Zielony,48300,True,False,False,True,
71290,Sam l’encre de l’âme,1270,False,False,True,True,
31701,Marwan Elgamal,2300,False,False,True,True,
28771,Tony Daley,21000,True,False,True,True,
36574,Bill Ward,453000,True,True,True,False,
10021,Dmitry Danylov,40,False,False,False,False,
15243,Anita Kutsarova,1500,False,False,True,True,
25881,Doaa Helal,1970,False,False,False,True,
59245,serge ondoua stives,232,False,False,False,True,
7039,Sylvestre,870000,False,False,False,True,
48660,Suzanne Valadon,250000,True,True,True,False,
20737,Victoria Belvic,249,False,False,True,False,
32933,Calicho Arevalo,3270,False,False,True,True,
20437,Gary LaPointe Jr.,1680,False,False,False,True,
5623,Nicole Leidenfrost,63600,True,False,True,False,
14831,Tatiana Derdey,1790,False,False,True,False,
52418,"Albert Heiser, AH",452,False,False,True,True,
56968,Eva Lászlóné Wágner,1080000000,True,True,False,True,
16745,Megan Donnelly,40300,False,False,True,True,
46966,George Rouy,41800,False,False,False,True,
22073,Juan Grillo,3620,False,False,True,True,
41195,Ian Francis,45900,False,False,True,True,
36303,Susanne Reske,904,False,False,False,False,
71313,gilles Arnould,1520,False,False,True,False,
25815,Anna Taratiel,6880,False,False,False,True,
76554,Théodora BERNARDINI,1220,False,False,True,True,
19195,Roger Brennan,5620,False,False,True,True,
45616,Jockum Nordström,60100,True,False,True,True,
44976,Jean-François Millet,,,,,,"HTTPSConnectionPool(host='serpapi.com', port=443): Read timed out. (read timeout=15)"
16895,Mary Yazhari,836,False,False,False,True,
25175,Karlos Marquez,12300,False,False,False,False,
28879,Gianuario Manunta,268,False,False,True,True,
23057,Agnieszka Wielewska,2510,False,False,True,True,
31501,Rangga Pamungkas,602,False,False,False,True,
60443,Tamara Shyrai,772,False,False,True,True,
26723,Bertram Bartl,1350,False,False,True,False,
69567,Pier Forlano,1390,False,False,True,True,
47569,Quentin Shih,5360,False,False,True,True,
34056,Gérard Curci,1070,False,False,False,True,
32685,Krisana Chavanakunakorn,6530,False,False,False,True,
13983,Ireneusz Kojło,310,False,False,True,False,
17955,Eloosh,999,False,False,False,True,
16615,Charlotte Kraimps,1690,False,False,True,True,
34421,Omar Sherzad,3660,False,False,True,True,
25241,Alessio Guano,8220,False,False,True,False,
8159,Nicolette Benard,3160,False,False,True,True,
6689,Viktar Karaleu,5,False,False,True,False,
39284,Sophie Calle,466000,True,True,False,False,
16609,Neil Wood,85000,False,False,False,True,
31709,Andres Lopez,653000,False,False,False,True,
62146,Jenny Shaw,21400,False,False,True,True,
57086,James Rae,99500,False,False,False,True,
12533,Juchul Kim,26900,False,False,True,False,
1925,Stefan Leonte,1510,False,False,True,True,
4989,Kelsey Sterett-Gittings,348,False,False,True,False,
66756,Alessandro Christian Alfonzo,161,False,False,False,True,
2253,Mary-Christine Jaladon,899,False,False,False,True,
13887,Erin Zhao,8120,False,False,False,True,
49454,Takeo Yamaguchi,13500,True,True,True,False,
16133,Lawrence Lynn,18200,False,False,True,False,
44955,Beatriz Milhazes,286000,True,False,True,False,
34300,Kreo Arte,636,False,False,False,True,
29985,Daria Vorotnikova,321,False,False,False,False,
79873,Irina Kurganskaya,15000,False,False,True,True,
43912,Arthur Leipzig,19000,True,True,True,False,
60366,Rita Vestri,3770,False,False,True,True,
40134,Manierre Dawson,54300,True,True,False,True,
17235,Ellen Hathaway,10100,False,False,False,True,
19171,Chunbum Park,11300,False,False,False,True,
43948,Daniel Lergon,12100,True,False,True,True,
47124,John Salt,49500,True,True,True,False,
43885,Hughie Lee-Smith,28600,True,True,True,False,
64771,Anthony Quinn,380000,True,True,True,False,
52316,Anna JENDRZEJAK,1170,False,False,True,True,
24953,Russell W. Gordon,3660,False,False,True,False,
57402,Petra Herrmann,14900,False,False,False,True,
80181,Pierre Bayet,10900,False,False,True,True,
60050,MARIATERESA ALBANESE Mateal,19400,False,False,True,False,
46635,Debbie Reda,4040,False,False,True,True,
21915,Nathalie Barron,558,False,False,False,True,
39020,Thorsten Brinkmann,22000,True,False,True,True,
68106,Martin Wojnowski,916000,False,False,True,True,
35204,Kristel Jacobs,13200,False,False,False,False,
49189,Martin Whatson x Snik,680,False,False,True,False,
69095,Reginaldo Albanese,956,False,False,True,False,
25975,Edwin Ladrillo,3170,False,False,True,True,
77287,Julia Schmidtke,2740,False,False,True,True,
41768,Gertrude Greene,49100,True,True,True,False,
34681,Dygodesign,6490,False,False,False,True,
23823,Anna Poerio,5380,False,False,True,True,
68192,Anette Zeltner,1300,False,False,True,True,
34734,AV Metal,46100,False,False,False,True,
35211,Fariceramics,1350,False,False,False,True,
31191,Zia Zade,460,False,False,True,False,
81172,Tatjana Eckert,1220,False,False,True,True,
16127,Justin Brennan,22900,False,False,True,True,
58669,Antonio Mosca,16800,True,True,True,True,
60877,VERVE Revue,26200,False,False,False,False,
60121,Carole legeron,6360,False,False,False,False,
48175,Tabaimo,10900,True,True,True,False,
67591,José Luis DeJuan,3640,False,False,True,True,
52408,Maristela Ribeiro,14200,False,False,True,True,
46350,HUANG Poren,4580,True,True,True,False,
18897,Kimberly Ritchie,13400,False,False,False,True,
6821,Crispin Holder,112,True,False,False,True,
8765,Jan Tervoort,1950,False,False,True,True,
35847,Ikaria Design,5480,False,False,False,True,
59271,Martina Repetti,636,False,False,True,True,
8777,Sofia Rocha,34900,False,False,False,False,
42251,Auguste Herbin,252000,True,True,True,False,
34798,William Couig,1970,False,False,False,True,
34871,Lucas Zito,46300,False,False,False,True,
20863,Ieva Janu,4670,False,False,False,True,
68672,Néa Sol,5260,False,False,True,True,
45576,WANG Ningde,15700,False,False,True,False,
16851,Swain Mc Caughrin,141,False,False,False,True,
25565,Aaron Glasson,10900,False,False,True,True,
25569,Oscar Alejandro Poliotto,221,False,False,False,False,
47645,Oli Sihvonen,6510,True,True,True,False,
33950,NICOLE JUTKA,6230,False,False,True,True,
39924,Konrad Cramer,50900,True,False,True,False,
20697,Robin Souter,13500,False,False,False,True,
15725,perrine vilmot,3320,False,False,True,True,
40434,Tarsila do Amaral,1590000,True,True,False,False,
67855,Viki Smoliar,24000,False,False,True,True,
35636,Tiarra Bell,594,False,False,True,True,
78429,Philippe Briade,3060,False,False,True,True,
192,Antonio Cacciatore,2120,False,False,False,True,
33241,Clara Grabowiecki,1280,False,False,True,False,
49528,Joseph Yoakum,19900,True,True,True,False,
59971,Elisabeth Colombo,1340,False,False,False,False,
31681,David Poppie,927,False,False,True,True,
76951,Bruno Tomei,1300,False,False,True,False,
42487,Ridley Howard,4800,False,False,True,False,
26159,Horace Ayena,232,False,False,False,False,
51366,Jorge Castillo,250000,True,True,True,False,
5693,Martin Schwarzinger,877,False,False,True,True,
1607,Anas Homsi,2560,False,False,True,True,
10635,Vikash Jha,69600,False,False,True,True,
52789,Jocelyn Hobbie,8950,False,False,False,True,
53292,Amogh Katyayan,4490,False,False,True,True,
23647,Carl Henry,159000,False,False,False,True,
16033,Anne Bidaut,458,False,False,True,True,
27311,Bellaworx,3540,False,False,False,True,
59032,Chantal Martin,7080,False,False,True,False,
80027,Eléonore Nsanabandi,275,False,False,True,False,
47587,Tōkō Shinoda 篠田 桃紅,1070,True,False,True,False,
62802,Pavlina Todorova,3920,False,False,True,True,
62423,Inga Yarotskaya,4550,False,False,True,True,
33816,Ranny Cooper,1550,False,False,True,True,
26069,Promiti Hossain,1440,False,False,True,True,
17215,Reynier Ferrer,8270,False,False,True,True,
19159,Emmanuel LESGOURGUES,1490,False,False,False,False,
48551,Allen Tucker,25700,True,True,True,False,
52440,Paolo Parenti,7430,False,False,True,True,
22665,Kim Manfredi,8260,False,False,True,True,
21813,NAVKA,98900,False,False,False,True,
30919,Alexis Portilla,12400,True,False,False,True,
8323,Michele ANSERMET PAPADOPOULOS,731,False,False,True,False,
36589,Dash Snow,54400,True,True,True,True,
67922,Eaudalix,6190,False,False,False,True,
41095,Travis Fish,22400,False,False,True,True,
30343,Emmanuel Perumal,266,False,False,False,False,
41117,Flog,18300000,False,False,True,True,
22509,Giada Rotundo,4100,False,False,True,False,
38362,Helder Batista,15500,True,False,True,False,
17945,Eduardo De La Cruz Guerra,4630,True,True,False,True,
50045,Andrea Grossmann,3470,False,False,True,False,
15817,Berlin Cassamajor,126,False,False,False,False,
34342,Lana Okoneshnikova,720,False,False,False,True,
42810,Tess Jaray RA,3530,True,True,True,True,
39824,Peter Cook,241000,True,False,True,True,
25073,Burcu Urgut,3730,False,False,True,False,
3497,Christina Von Grote,2310,False,False,False,True,
17529,Joanna Szumska,10500,False,False,True,True,
66605,Jerome WALLUT,705,False,False,True,True,
44963,Greg Miller,348000,False,False,True,True,
15857,Teresa Legierska,2530,False,False,True,True,
37241,Laura Partin,5370,False,False,True,True,
40746,Robin Eley,0,False,True,False,True,
65150,Sophia Perkins,6900,False,False,True,True,
66943,Mikhail Mishinskii,1300,False,False,True,False,
27749,Dana Naser,1760,False,False,True,True,
67521,Michail Fotopoulos,1470,False,False,True,True,
33846,Vladimir Remizov,379,False,False,True,True,
31365,Elisa Faustina,735,False,False,False,True,
34820,Elko Hardwoods,1730,False,False,False,True,
34651,April Key,15700,False,False,True,True,
44168,Sharon Louden,0,False,True,False,False,
19623,Angeles Morando,749,False,False,False,True,
38499,George Benjamin Luks,51200,True,True,True,False,
59275,Robert Kohlhuber,13900,False,False,False,True,
42651,Mark Innerst,18100,True,True,True,False,
60126,Chacha Art,2190,False,False,False,True,
34742,Michael Wilson,457000,False,False,False,False,
33924,Zhenning Li,3260,False,False,True,False,
69591,Hua Huang,105000,False,False,True,False,
22465,Willy Bo Richardson,5470,True,True,True,True,
24661,Françoise Marbleu,806,False,False,False,True,
34269,Kasia Sifantus,8630,False,False,False,True,
30149,Tuấn Dương,30100,False,False,False,True,
69065,ALFONSO CESARO,419,False,False,True,False,
68980,Lola López Girón,536,False,False,False,True,
57051,Konrad Zając,6370,False,False,True,True,
848,Sean Knipe,3990,False,False,True,True,
61569,Antonio Peticov,47200,True,True,True,False,
35676,Studio SORS.,6170,False,False,True,True,
76637,JLP,407000,False,False,True,True,
18869,Brian Rattiner,6110,False,False,True,True,
18603,Linda Bankerd,5810,False,False,True,False,
1447,Jill Lear,7400,False,False,False,False,
12751,Cody Bayne,4990,False,False,True,True,
62059,Andrea Grube,6940,False,False,True,True,
8895,Aleksandra Toborowicz,21800,False,False,True,True,
22653,Nicole Rose,438000,False,False,True,True,
32353,Gabriele Buratti,26200,False,False,True,False,
68560,Yuliia Klishyna,1480,False,False,True,True,
4883,Sierra Roberts,26200,False,False,False,False,
46516,H. R. Giger,606000,True,True,True,False,
79269,Lemonnier Frederic,914,False,False,True,True,
38885,Eugène Boudin,674000,True,True,True,False,
37746,Julian Alden Weir,89700,True,True,False,False,
38431,Arthur Beecher Carles,16600,True,True,True,False,
68252,Robert Niemeier,25700,False,False,True,True,
34254,Donald Talintyre,428,False,False,False,False,
13177,Michel Rozier,1300,False,False,True,False,
48850,Francesco Vezzoli,125000,True,False,True,False,
25885,PELINDA,10400,False,False,True,True,
20669,Amy Pryor,24300,False,False,False,True,
24475,Naji Zeghdoudi,78,True,False,False,False,
20341,Peter McCarthy,41400,False,False,True,False,
60086,Günther Müller,32900,True,True,False,False,
38363,Letizia Battaglia,165000,True,True,False,False,
41731,Enrique Grau,58600,True,True,True,False,
47923,John Stango,19800,True,True,True,True,
37375,Silvio Franzini,858,False,False,True,False,
6899,Peter Hintz,5450,False,False,False,True,
16173,Armelle Pindon,146,False,False,False,True,
60439,Lauriane Itoua (Lylo),358,False,False,True,False,
8941,Michele Utley Voigt,703,False,False,False,True,
18797,Stella Hidden,3400,False,False,True,False,
33609,Larissa Nguyen,2830,False,False,True,True,
49295,Fritz Winter,31800,True,True,True,False,
12405,Mila Raczkowska,8040,False,False,True,True,
33646,Lisa Gaudron,211,False,False,False,True,
44321,Heinz Mack,105000,True,True,True,True,
4783,Grant Schexnider,1320,False,False,True,True,
23559,Hilde Tørnby,2540,False,False,False,True,
53107,Karina Fulara,1210,False,False,True,True,
23267,Ingrid Harrison,6800,False,False,True,False,
6433,Greetje van den heiligenberg,391,False,False,True,False,
26763,Yves Pagart,2530,False,False,True,False,
49951,Edward B. Gordon,11400,True,False,False,True,
5991,Kwadwo 'Kojo' Marfo,58,False,False,True,False,
34598,Rollo Bryant,2220,False,False,False,True,
51322,Jean-Marie Guiny,36900,False,False,True,False,
28077,Daniel Smith,6340000,True,False,False,False,
26167,Laurent Gbehoun,1630,False,False,False,True,
35290,Officina Pop,1360,False,False,False,True,
5783,Judith Seligson,2630,True,False,True,False,
32127,Jakson Onie,1,False,False,False,False,
46659,Pablo Reinoso,45300,True,True,True,True,
32987,Julie Ellis,142000,False,False,False,True,
35020,Camino,93300000,False,False,False,True,
68773,Audra Brazauskaite,1460,False,False,True,True,
34842,Monarca Goods,80,False,False,True,True,
54714,Daniel Witschkanow,1060,False,False,True,False,
16277,Jimin Lim,8690,False,False,True,False,
66655,Łukasz Szydłowski,3160,False,False,True,True,
34975,Dean Watson,32500,False,False,False,True,
39262,Caleb Cain Marcus,118,True,True,False,False,
40490,Pierre Dorion,35600,True,False,True,True,
42772,Todd James,92500,True,False,True,True,
13727,Courtney Heather,23500,False,False,True,True,
16735,Mary Knowland,6530,False,False,True,True,
49775,Margarita Akhmetgaleeva,4190,False,False,True,False,
23855,Phil Randles,685,False,False,True,True,
15057,Shelley Heffler,17800,False,False,True,True,
33075,Peter Fish,78600,False,False,True,False,
53153,Hanna Maarit Jauhiainen,992,False,False,True,True,
26811,Magnakobo,245,False,False,True,True,
48664,Vincent Valdez,43800,True,True,False,True,
23379,Roberta Consoli RobbC,5,False,False,False,True,
36771,Kostyantin Malginov,22600,False,False,True,False,
27655,Katherine McNeill,3920,True,False,True,False,
47448,Stuart Semple,99900,True,True,False,True,
52631,Imene Jarry,421,False,False,False,True,
34524,Marble Balloon,36200,False,False,False,False,
46343,Sara Pope,50300,False,False,True,True,
49283,Jane Wilson,178000,True,True,True,False,
30491,Lucas Geor,2390,False,False,True,True,
34470,Martin Zelonky,140,False,False,False,True,
77696,Angela McFall,8010,False,False,True,True,
29261,Maria Kretova-Babich,397,False,False,True,True,
39405,Patty Carroll,40500,True,False,True,False,
38078,Jean-Michel Atlan,55200,True,True,True,False,
3869,Eleanor Dunning,975,False,False,True,True,
25129,IVÁN MONTAÑA,26600,False,False,True,True,
65667,Laurence Thomas-Thiebau,0,False,False,False,False,
53177,Jakub Tadeusz Gadek,1540,False,False,True,True,
47068,Jackie Saccoccio,11400,True,True,True,True,
41840,Elena Gual,19200,True,False,True,True,
33770,Dyne Lee,2100,False,False,False,True,
11987,Brendon Mogg,4270,False,False,True,True,
67744,Michael Rehr-Hoffmann,1700,False,False,True,True,
22487,Tom Chung,36000,True,False,False,True,
16569,Marc van der Leeden,2340,False,False,False,True,
37287,Mariangela Redolfini,385,False,False,False,False,
49503,Jonathan Yeo,60500,True,True,False,True,
24613,Driss Bensallah,34,False,False,False,False,
66340,Anastasia Matas,869,False,False,True,True,
13945,Christine Callum McInally,5170,False,False,True,True,
25711,Kasun Geethendra Pathirana,48,False,False,False,True,
23271,Roberto Müller,25600,False,False,True,False,
34947,Anne Winkler,14400,False,False,False,True,
52372,michel dubouloz,643,False,False,True,True,
6087,Kelly Davies,96400,False,False,True,True,
30117,Emet Sosna,560,False,False,True,True,
67058,Sirpa Järvinen,13400,False,False,True,True,
59326,Michaela Hagel,712,False,False,True,True,
66780,Francisco De Asis Santacreu,3,False,False,True,False,
65079,Christa Baisch,1530,False,False,True,True,
4001,Raymond Waydelich,8820,True,False,True,False,
49217,John Whorf,64000,True,True,True,False,
53295,Martin Luisi,3100,False,False,True,False,
62650,Helia Vesal,9,False,False,False,True,
62530,Michel Meijer,6200,False,False,True,True,
22835,Klaudia Lata,14000,False,False,True,False,
33956,Anna Pelc,5530,False,False,True,True,
19533,Josine Vissers,796,False,False,False,True,
42391,Lonnie Holley,131000,True,True,False,True,
24149,Cassidy Cole,93000,False,False,True,False,
53207,Juli Rubin,15100,False,False,True,True,
51704,Milivoj Uzelac,47600,True,True,True,False,
17369,Gabriele Demarin,132,False,False,False,False,
22373,Kavya Agarwal Agarwal,86,False,False,True,True,
67048,Galina Lorentzen,334,False,False,True,True,
33668,Raf Willems,5760,False,False,True,True,
62339,Aleksandra Łojek-Szymanowska,2100,False,False,True,True,
32925,Sylvia Karle Marquet,1930,False,False,False,False,
37853,Einar and Jamex de la Torre,14300,False,True,True,True,
34019,bernard dublé,266,False,False,True,False,
18649,Jan Philip Raath,212,False,False,True,True,
70031,Ivan Engelhart,428,False,False,True,True,
77572,Christian Saint Marc,2170,False,False,True,False,
34709,GusLina Art,533,False,False,True,False,
16743,Edward Hongyi,6960,True,False,True,True,
42513,Philippe Huart,19900,False,False,True,False,
33741,Brian King,155000,True,True,True,True,
48742,Théo van Rysselberghe,165000,True,True,True,False,
38333,Francisco Bartus,32700,False,False,True,True,
62364,Eliana Sá,9100,False,False,True,True,
76914,Émilie Pineau,2180,False,False,False,True,
4041,Eckehard Lowisch,2990,True,False,False,True,
17105,Gustavo Amaral,29400,False,False,False,False,
31569,Anastasia Greer,2480,False,False,True,True,
40978,Mikhail Fedorovich Larionov,5920,True,False,True,False,
31535,Francine Tint,57000,True,True,True,True,
31045,Sanna Stabell,148,False,False,True,True,
60615,Takashi Wakamatsu,1620,False,False,True,True,
62144,Alessandro,21600000,False,True,True,True,
33975,GORKA PINYOL,208,False,False,False,True,
47931,Jen Stark,40900,True,True,False,True,
19893,Alexey Wrublevskiy,2,False,False,False,False,
27747,Klaus Kipfmüller,5440,False,False,False,True,
299,Tina Oelker,2620,True,False,True,True,
34803,Kauch Design,284,False,False,False,True,
70161,Devora Cañada Rodríguez,455,False,False,True,True,
14091,Tatiana Córdoba,7360,True,False,False,True,
54161,Cristiano Costantini,1340,False,False,True,True,
47297,Gérard Schlosser,44500,True,False,True,True,
32851,Aleksandra Batura,8960,False,False,True,True,
50360,André Dignimont,68100,True,False,True,False,
22207,Nicole Montéran,244,False,False,False,False,
70088,Sajid Hussain,500000,False,False,True,True,
60592,Abel Santos Fernández,1050,False,False,True,True,
36151,Wiktor Kopacz,1340,False,False,True,False,
18873,Claude Marchalot,4790,False,False,False,False,
24877,Sergei Berlov,137,False,False,False,True,
43536,2Fast Kresimir Buden,526,False,False,True,True,
4937,Sher & Sterling Love 2 Artists On 1 Canvas,4,False,False,False,True,
935,Igor Gusev,10400,False,False,True,True,
32703,Kristi Smithson,1500,False,False,False,True,
33676,Liliane CAMIER,4540,False,False,False,False,
34759,Russell Buchanan,19100,False,False,True,True,
34797,SËBOU,323,False,False,False,True,
24333,Ganna Krivolap,8970,False,False,True,False,
25149,Jen Shewring,29000,False,False,False,True,
11155,Vanessa Dakinsky,1020,False,False,True,True,
27131,Andy Waite,7210,False,False,True,True,
40060,Danhôo,12600,False,False,True,True,
41251,Viola Frey,33000,True,True,True,False,
59214,Irmtraut Behrens,515,False,False,True,False,
60342,Agnese Ferretti,576,False,False,True,True,
62473,Jessica Dawn,423000,False,False,True,True,
8255,Vanessa Genachte,1600,False,False,True,True,
58896,Fabrizio Savelli,681,False,True,False,True,
18479,Amelia Bernays Pitti,569,False,False,True,False,
70697,Alex Tsarfin,7340,False,False,True,True,
62500,Carol Schiraldi,9460,False,False,False,True,
53304,David Glick,14100,False,False,True,True,
36675,Merry Alpern,12300,True,True,True,True,
38519,Harry Benson,97000,True,False,True,True,
42692,Sergei Isupov,20900,True,True,False,True,
36681,N.C. Wyeth,1170000,True,True,False,False,
45866,Shohei Otomo,167000,True,True,True,True,
34207,Alena Goncharova Gindylla,101,False,False,False,False,
23611,Léa Zamolo,819,False,False,False,True,
10419,Amber Arifeen,1100,False,False,False,True,
35383,Abdo el Modawar,19500,False,False,False,True,
77850,sergio carlacchiani,10400,False,False,True,False,
67428,Peter W. Hart,13300,True,False,True,True,
11025,Janusz Magiera,2380,False,False,True,True,
34787,František Jungvirt,18200,False,False,False,True,
6727,Jennifer VonStein,666,False,False,True,True,
21743,Sophie Vincent,24400,False,False,False,True,
34313,Billy Shannon,22400,False,False,True,False,
35362,Lyle Perkins,2650,False,False,True,True,
4555,Chicote Cfc .,2570,False,False,True,False,
44544,Marisol,22100000,True,True,False,False,
32547,Dafi Reis-Doron,980,False,False,False,True,
66432,Maggie Romanovici,12500,False,False,True,True,
39326,Louis Cane,16500,True,True,True,False,
66809,Marie Walsh,191000,False,False,False,True,
47523,Honoré Sharrer,9740,True,True,False,True,
62197,Jennifer Abeling-Seifert,39,False,False,False,True,
25029,Bretten-Anne Moolman,2250,False,False,False,True,
34549,Studio Pirouette,5520,False,False,False,False,
52473,Iva Urban,1670,False,False,True,True,
80349,Juliana María de los Ángeles Modenutti,193,False,False,True,False,
62174,J.A Vázquez,18400,False,False,False,True,
52421,Muriel Mougeolle,3440,False,False,True,True,
81565,Liban Finser,822,False,False,True,True,
32147,Amy Smith,510000,False,False,False,True,
